"Map","stateName","HotelRating","Latitude","Longitude"
"25.78967, -80.13979","Florida",4,25.78967,-80.13979
"25.789670944, -80.268127441","Florida",3,25.789670944,-80.268127441
"25.78968, -80.13063","Florida",4,25.78968,-80.13063
"25.789728, -80.168925","Florida",4,25.789728,-80.168925
"25.789814, -80.37584","Florida",3,25.789814,-80.37584
"25.789835, -80.369971","Florida",3,25.789835,-80.369971
"25.79035, -80.12903","Florida",3,25.79035,-80.12903
"25.79037, -80.14394","Florida",2,25.79037,-80.14394
"25.790443, -80.361396","Florida",3,25.790443,-80.361396
"25.79064, -80.1582","Florida",3,25.79064,-80.1582
"25.79071, -80.17186","Florida",3,25.79071,-80.17186
"25.79077, -80.18904","Florida",4,25.79077,-80.18904
"25.7909251, -80.128964","Florida",5,25.7909251,-80.128964
"25.790947, -80.186173","Florida",4,25.790947,-80.186173
"25.791103, -80.13092","Florida",3,25.791103,-80.13092
"25.79113, -80.36326","Florida",4,25.79113,-80.36326
"25.79127, -80.16706","Florida",4,25.79127,-80.16706
"25.791283, -80.18706","Florida",4,25.791283,-80.18706
"25.791507, -80.131045","Florida",3,25.791507,-80.131045
"25.79151, -80.12983","Florida",4,25.79151,-80.12983
"25.791562, -80.131901","Florida",3,25.791562,-80.131901
"25.79172, -80.13073","Florida",2,25.79172,-80.13073
"25.79184, -80.26465","Florida",3,25.79184,-80.26465
"25.791845, -80.129364","Florida",4,25.791845,-80.129364
"25.791927, -80.129773","Florida",4,25.791927,-80.129773
"25.79202, -80.13079","Florida",2,25.79202,-80.13079
"25.792028, -80.129756","Florida",4,25.792028,-80.129756
"25.792051, -80.1422","Florida",3,25.792051,-80.1422
"25.792156, -80.131213","Florida",3,25.792156,-80.131213
"25.79216, -80.14996","Florida",3,25.79216,-80.14996
"25.792204, -80.12981","Florida",4,25.792204,-80.12981
"25.792225, -80.14158","Florida",3,25.792225,-80.14158
"25.79229, -80.149213","Florida",4,25.79229,-80.149213
"25.792424, -80.130725","Florida",4,25.792424,-80.130725
"25.79243, -80.18704","Florida",4,25.79243,-80.18704
"25.79251, -80.13084","Florida",4,25.79251,-80.13084
"25.79252, -80.12968","Florida",3,25.79252,-80.12968
"25.792578, -80.162255","Florida",3,25.792578,-80.162255
"25.792585, -80.1287","Florida",4,25.792585,-80.1287
"25.792717, -80.14162","Florida",4,25.792717,-80.14162
"25.79282, -80.18708","Florida",3,25.79282,-80.18708
"25.79286, -80.12944","Florida",4,25.79286,-80.12944
"25.792869, -80.129852","Florida",3,25.792869,-80.129852
"25.793135, -80.201955","Florida",3,25.793135,-80.201955
"25.793137, -80.130662","Florida",5,25.793137,-80.130662
"25.793173, -80.128962","Florida",3,25.793173,-80.128962
"25.79319, -80.1446","Florida",4,25.79319,-80.1446
"25.793337, -80.129549","Florida",3,25.793337,-80.129549
"25.79335, -80.14008","Florida",3,25.79335,-80.14008
"25.793363, -80.129902","Florida",3,25.793363,-80.129902
"25.79341, -80.13077","Florida",3,25.79341,-80.13077
"25.793498, -80.129542","Florida",3,25.793498,-80.129542
"25.793667, -80.130784","Florida",3,25.793667,-80.130784
"25.793679, -80.129138","Florida",4,25.793679,-80.129138
"25.79369, -80.129592","Florida",4,25.79369,-80.129592
"25.79377, -80.13032","Florida",3,25.79377,-80.13032
"25.79401, -80.336205","Florida",2,25.79401,-80.336205
"25.79403, -80.15572","Florida",5,25.79403,-80.15572
"25.794074, -80.129431","Florida",4,25.794074,-80.129431
"25.794148, -80.129481","Florida",3,25.794148,-80.129481
"25.794149, -80.136703","Florida",3,25.794149,-80.136703
"25.79416, -80.131058","Florida",3,25.79416,-80.131058
"25.794275, -80.130806","Florida",4,25.794275,-80.130806
"25.794451, -80.129384","Florida",4,25.794451,-80.129384
"25.79476, -80.12991","Florida",3,25.79476,-80.12991
"25.794805, -80.129785","Florida",2.5,25.794805,-80.129785
"25.794846, -80.278453","Florida",3,25.794846,-80.278453
"25.7949, -80.25899","Florida",3,25.7949,-80.25899
"25.795248, -80.129640999999992","Florida",4,25.795248,-80.12964099999999
"25.79525, -80.12964","Florida",4,25.79525,-80.12964
"25.79545, -80.12817","Florida",4,25.79545,-80.12817
"25.795476, -80.128702","Florida",3,25.795476,-80.128702
"25.79562, -80.128253","Florida",5,25.79562,-80.128253
"25.795703, -80.130076","Florida",4,25.795703,-80.130076
"25.795745, -80.12904","Florida",4,25.795745,-80.12904
"25.795820236, -80.129768372","Florida",2,25.795820236,-80.129768372
"25.795883, -80.32263","Florida",2,25.795883,-80.32263
"25.79597, -80.12874","Florida",4,25.79597,-80.12874
"25.79597, -80.13093","Florida",4,25.79597,-80.13093
"25.796153, -80.128047","Florida",2,25.796153,-80.128047
"25.796177, -80.130257","Florida",4,25.796177,-80.130257
"25.79654, -80.1301","Florida",4,25.79654,-80.1301
"25.796646, -80.129524","Florida",4,25.796646,-80.129524
"25.79681, -80.130711","Florida",3,25.79681,-80.130711
"25.797062, -80.130809","Florida",4,25.797062,-80.130809
"25.79727, -80.12746","Florida",5,25.79727,-80.12746
"25.797628, -80.33697","Florida",4,25.797628,-80.33697
"25.797641, -80.132206","Florida",3,25.797641,-80.132206
"25.79793, -80.1317","Florida",3,25.79793,-80.1317
"25.79805, -80.14267","Florida",3,25.79805,-80.14267
"25.7984, -80.33945","Florida",3,25.7984,-80.33945
"25.79843, -80.19558","Florida",4,25.79843,-80.19558
"25.7986952, -80.130515","Florida",4,25.7986952,-80.130515
"25.798712, -80.130518","Florida",3,25.798712,-80.130518
"25.798780441, -80.127189636","Florida",4,25.798780441,-80.127189636
"25.79886, -80.14341","Florida",4,25.79886,-80.14341
"25.798889, -80.13032","Florida",3,25.798889,-80.13032
"25.798922, -80.33871","Florida",2,25.798922,-80.33871
"25.799126, -80.25249","Florida",3,25.799126,-80.25249
"25.799187, -80.2551","Florida",3,25.799187,-80.2551
"25.799204, -80.25344","Florida",3,25.799204,-80.25344
"25.799213, -80.127638","Florida",5,25.799213,-80.127638
"25.799248, -80.187332","Florida",3,25.799248,-80.187332
"25.799343, -80.127625","Florida",4,25.799343,-80.127625
"25.799658, -80.12749","Florida",5,25.799658,-80.12749
"25.799845, -80.34056","Florida",2,25.799845,-80.34056
"25.79987, -80.26425","Florida",2,25.79987,-80.26425
"25.800376, -80.129544","Florida",3,25.800376,-80.129544
"25.800652, -80.126658","Florida",4,25.800652,-80.126658
"25.80116, -80.18941","Florida",3,25.80116,-80.18941
"25.801504, -80.197133","Florida",3.5,25.801504,-80.197133
"25.801516, -80.196967","Florida",4,25.801516,-80.196967
"25.801683, -80.187699","Florida",3,25.801683,-80.187699
"25.80255, -80.12607","Florida",3,25.80255,-80.12607
"25.802662, -80.195097","Florida",3,25.802662,-80.195097
"25.80268, -80.21393","Florida",2,25.80268,-80.21393
"25.803104, -80.189664","Arizona",4,25.803104,-80.189664
"25.803783, -80.369225","Florida",3,25.803783,-80.369225
"25.803882, -80.198276","Florida",3,25.803882,-80.198276
"25.803888, -80.335979","Florida",3,25.803888,-80.335979
"25.804007, -80.3355","Florida",3,25.804007,-80.3355
"25.80415, -80.369125","Florida",3,25.80415,-80.369125
"25.80469, -80.33895","Florida",2,25.80469,-80.33895
"25.804757, -80.126561","Florida",3,25.804757,-80.126561
"25.805092, -80.12492","Florida",5,25.805092,-80.12492
"25.805122, -80.125374","Florida",4,25.805122,-80.125374
"25.80526, -80.12765","Florida",3,25.80526,-80.12765
"25.8054, -80.26394","Florida",2,25.8054,-80.26394
"25.805708, -80.12466","Florida",3,25.805708,-80.12466
"25.80573, -80.26322","Florida",2,25.80573,-80.26322
"25.80582, -80.12582","Florida",2,25.80582,-80.12582
"25.805899, -80.34402","Florida",3,25.805899,-80.34402
"25.805906, -80.126026","Florida",2,25.805906,-80.126026
"25.806143, -80.124418","Florida",3,25.806143,-80.124418
"25.806182, -80.12442","Florida",4,25.806182,-80.12442
"25.80629, -80.26352","Florida",2,25.80629,-80.26352
"25.80641, -80.12567","Florida",2,25.80641,-80.12567
"25.80649, -80.26328","Florida",3,25.80649,-80.26328
"25.806816, -80.12416","Florida",4,25.806816,-80.12416
"25.80695, -80.12504","Florida",4,25.80695,-80.12504
"25.80705, -80.12435","Florida",3,25.80705,-80.12435
"25.807077, -80.367744","Florida",2,25.807077,-80.367744
"25.80739, -80.19337","Florida",3,25.80739,-80.19337
"25.8074, -80.32608","Florida",2,25.8074,-80.32608
"25.80745, -80.19336","Florida",4,25.80745,-80.19336
"25.8075, -80.26178","Florida",3,25.8075,-80.26178
"25.807556, -80.31876","Florida",3,25.807556,-80.31876
"25.80785, -80.29533","Florida",2,25.80785,-80.29533
"25.807934, -80.28269","Florida",2,25.807934,-80.28269
"25.807972, -80.31774","Florida",3,25.807972,-80.31774
"25.80799, -80.31767","Florida",3,25.80799,-80.31767
"25.807999, -80.12375","Florida",5,25.807999,-80.12375
"25.808, -80.19025","Florida",3,25.808,-80.19025
"25.80805, -80.27773","Florida",2,25.80805,-80.27773
"25.808092, -80.275","Florida",2,25.808092,-80.275
"25.808103, -80.279245","Florida",3,25.808103,-80.279245
"25.808115, -80.32932","Florida",3,25.808115,-80.32932
"25.808252, -80.19396","Florida",4,25.808252,-80.19396
"25.808329, -80.285545","Florida",3,25.808329,-80.285545
"25.808537, -80.266064","Florida",4,25.808537,-80.266064
"25.808692, -80.27272","Florida",2,25.808692,-80.27272
"25.808696, -80.28858","Florida",2,25.808696,-80.28858
"25.808699, -80.284195","Florida",2,25.808699,-80.284195
"25.8087, -80.2754","Florida",2,25.8087,-80.2754
"25.808743, -80.32331","Florida",3,25.808743,-80.32331
"25.80882, -80.27259","Florida",1,25.80882,-80.27259
"25.80885, -80.263641","Florida",3,25.80885,-80.263641
"25.8089, -80.18993","Florida",4,25.8089,-80.18993
"25.809006, -80.3146","Florida",3,25.809006,-80.3146
"25.80919, -80.28297","Florida",2,25.80919,-80.28297
"25.809225, -80.124016","Florida",4,25.809225,-80.124016
"25.80926, -80.31628","Florida",2,25.80926,-80.31628
"25.80939, -80.18959","Florida",3,25.80939,-80.18959
"25.80947, -80.28114","Florida",3,25.80947,-80.28114
"25.809547, -80.3693","Florida",2,25.809547,-80.3693
"25.809551, -80.36933","Florida",2,25.809551,-80.36933
"25.809559, -80.36933","Florida",3,25.809559,-80.36933
"25.809635, -80.33352","Florida",2,25.809635,-80.33352
"25.809871, -80.123441","Florida",3,25.809871,-80.123441
"25.80997, -80.18957","Florida",2,25.80997,-80.18957
"25.81, -80.12","Florida",2,25.81,-80.12
"25.81016, -80.2654","Florida",3,25.81016,-80.2654
"25.810171, -80.3238","Florida",3,25.810171,-80.3238
"25.810402, -80.31694","Florida",2,25.810402,-80.31694
"25.8105, -80.1233","Florida",3,25.8105,-80.1233
"25.81056, -80.32326","Florida",2,25.81056,-80.32326
"25.810564, -80.328158","Florida",3,25.810564,-80.328158
"25.81068, -80.26391","Florida",2,25.81068,-80.26391
"25.810945, -80.123654","Florida",4,25.810945,-80.123654
"25.811, -80.124","Florida",2,25.811,-80.124
"25.8111711232, -80.3280415337","Florida",3,25.8111711232,-80.3280415337
"25.81162, -80.384705","Florida",2,25.81162,-80.384705
"25.81174, -80.12306","Florida",4,25.81174,-80.12306
"25.811827, -80.33612","Florida",3,25.811827,-80.33612
"25.811884, -80.33747","Florida",4,25.811884,-80.33747
"25.811926, -80.12315","Florida",3,25.811926,-80.12315
"25.812495, -80.134768","Florida",3,25.812495,-80.134768
"25.812653, -80.122986","Florida",4,25.812653,-80.122986
"25.8126669924, -80.1232774675","Florida",3,25.8126669924,-80.1232774675
"25.812752, -80.38378","Florida",4,25.812752,-80.38378
"25.81278, -80.38381","Florida",3,25.81278,-80.38381
"25.81287, -80.3839","Florida",3,25.81287,-80.3839
"25.813058, -80.383848","Florida",3,25.813058,-80.383848
"25.813148, -80.12296","Florida",3,25.813148,-80.12296
"25.81323, -80.12316","Florida",3,25.81323,-80.12316
"25.813642, -80.122899","Florida",3,25.813642,-80.122899
"25.813683, -80.123747","Florida",3,25.813683,-80.123747
"25.81377, -80.37191","Florida",3,25.81377,-80.37191
"25.81392, -80.18594","Florida",4,25.81392,-80.18594
"25.81416, -80.12281","Florida",2,25.81416,-80.12281
"25.81455, -80.12326","Florida",3,25.81455,-80.12326
"25.81496, -80.26946","Florida",2,25.81496,-80.26946
"25.815117, -80.12239","Florida",3,25.815117,-80.12239
"25.81555, -80.12226","Florida",4,25.81555,-80.12226
"25.8159174268081, -80.1224774052389","Florida",5,25.8159174268081,-80.1224774052389
"25.8169994, -80.3703003","Florida",3,25.8169994,-80.3703003
"25.817802, -80.122586","Florida",4,25.817802,-80.122586
"25.81817, -80.20455","Florida",2,25.81817,-80.20455
"25.81836, -80.19208","Florida",3,25.81836,-80.19208
"25.81949, -80.12185","Florida",5,25.81949,-80.12185
"25.819517, -80.121917","Florida",4,25.819517,-80.121917
"25.81979, -80.337669","Florida",4,25.81979,-80.337669
"25.820497, -80.28884","Florida",3,25.820497,-80.28884
"25.82322, -80.24435","Florida",3,25.82322,-80.24435
"25.824368, -80.122115","Florida",3,25.824368,-80.122115
"25.824612, -80.121391","Florida",4,25.824612,-80.121391
"25.82498, -80.18662","Florida",2,25.82498,-80.18662
"25.82587, -80.28394","Florida",2,25.82587,-80.28394
"25.828024, -80.121311","Florida",3,25.828024,-80.121311
"25.828115, -80.121717","Florida",3,25.828115,-80.121717
"25.82816, -80.12109","Florida",4,25.82816,-80.12109
"25.82816, -80.12146","Florida",4,25.82816,-80.12146
"25.82827, -80.12154","Florida",4,25.82827,-80.12154
"25.829748, -80.121961","Florida",3,25.829748,-80.121961
"25.8299, -80.12112","Florida",3,25.8299,-80.12112
"25.82993, -80.12126","Florida",3,25.82993,-80.12126
"25.829942, -80.122031","Florida",3,25.829942,-80.122031
"25.8305, -80.1244","Florida",5,25.8305,-80.1244
"25.83095, -80.18482","Florida",2,25.83095,-80.18482
"25.831208, -80.125129","Florida",3,25.831208,-80.125129
"25.83286, -80.18465","Florida",3,25.83286,-80.18465
"25.83319, -80.18421","Florida",2,25.83319,-80.18421
"25.833759, -80.120982","Florida",3,25.833759,-80.120982
"25.834034, -80.184169","Florida",3,25.834034,-80.184169
"25.83406, -80.12015","Florida",3,25.83406,-80.12015
"25.834109, -80.120754","Florida",3,25.834109,-80.120754
"25.834115, -80.120801","Florida",3.5,25.834115,-80.120801
"25.834133, -80.120887","Florida",2,25.834133,-80.120887
"25.83416, -80.12034","Florida",3,25.83416,-80.12034
"25.83418, -80.12021","Florida",3,25.83418,-80.12021
"25.83423, -80.120486","Florida",2,25.83423,-80.120486
"25.834637, -80.120626","Florida",3,25.834637,-80.120626
"25.83602, -80.18436","Florida",3,25.83602,-80.18436
"25.836818695, -80.120262146","Florida",4,25.836818695,-80.120262146
"25.83693, -80.120666","Florida",3,25.83693,-80.120666
"25.83947, -80.38245","Florida",3,25.83947,-80.38245
"25.840834, -80.184621","Florida",2,25.840834,-80.184621
"25.84096, -80.18456","Florida",2,25.84096,-80.18456
"25.842969, -80.184436","Florida",3,25.842969,-80.184436
"25.8433, -80.12169","Florida",3,25.8433,-80.12169
"25.843423, -80.121698","Florida",2,25.843423,-80.121698
"25.84367, -80.18462","Florida",1,25.84367,-80.18462
"25.843740463, -80.121490479","Florida",3,25.843740463,-80.121490479
"25.84377, -80.12337","Florida",3,25.84377,-80.12337
"25.84395, -80.12104","Florida",4,25.84395,-80.12104
"25.844074, -80.121765","Florida",2,25.844074,-80.121765
"25.844261, -80.12005","Florida",4,25.844261,-80.12005
"25.844353, -80.120912","Florida",3,25.844353,-80.120912
"25.84484, -80.12064","Florida",2,25.84484,-80.12064
"25.84522, -80.11984","Florida",3,25.84522,-80.11984
"25.84522, -80.11986","Florida",2.7999999999999994,25.84522,-80.11986
"25.845224, -80.119844","Florida",3,25.845224,-80.119844
"25.845281, -80.120288","Florida",3,25.845281,-80.120288
"25.845406, -80.119887","Florida",3.5,25.845406,-80.119887
"25.845416, -80.119909","Florida",3,25.845416,-80.119909
"25.8460359235324, -80.1851280033588","Florida",2,25.8460359235324,-80.1851280033588
"25.84631, -80.15053","Florida",3,25.84631,-80.15053
"25.84782, -80.15153","Florida",3,25.84782,-80.15153
"25.84821, -80.1212","Florida",3,25.84821,-80.1212
"25.84821, -80.209045","Florida",3,25.84821,-80.209045
"25.848486, -80.14829","Florida",2,25.848486,-80.14829
"25.84857, -80.17284","Florida",3,25.84857,-80.17284
"25.848583, -80.12022","Florida",4,25.848583,-80.12022
"25.848642, -80.120282","Florida",4,25.848642,-80.120282
"25.848675, -80.173071","Florida",4,25.848675,-80.173071
"25.848722, -80.12029","Florida",4,25.848722,-80.12029
"25.84882, -80.11987","Florida",3,25.84882,-80.11987
"25.84886, -80.11978","Florida",4,25.84886,-80.11978
"25.84887, -80.11976","Florida",4,25.84887,-80.11976
"25.84887, -80.12008","Florida",4,25.84887,-80.12008
"25.848898, -80.120279","Florida",4,25.848898,-80.120279
"25.8490199, -81.3845553","Florida",3,25.8490199,-81.3845553
"25.849221, -80.159496","Florida",3,25.849221,-80.159496
"25.849228, -80.159515","Florida",3,25.849228,-80.159515
"25.84952, -80.15996","Florida",3,25.84952,-80.15996
"25.849531, -80.120236","Florida",3,25.849531,-80.120236
"25.85037, -80.18581","Florida",3,25.85037,-80.18581
"25.8509, -80.1202","Florida",3,25.8509,-80.1202
"25.85182, -80.15763","Florida",3,25.85182,-80.15763
"25.8522002, -80.1599906","Florida",3,25.8522002,-80.1599906
"25.852765, -80.120384","Florida",5,25.852765,-80.120384
"25.85353, -80.12159","Florida",3,25.85353,-80.12159
"25.85355, -81.3882","Florida",2,25.85355,-81.3882
"25.855089, -80.122288","Florida",3,25.855089,-80.122288
"25.856033, -80.120443","Florida",3,25.856033,-80.120443
"25.856147, -80.193595","Florida",3,25.856147,-80.193595
"25.85656, -80.12565","Florida",3,25.85656,-80.12565
"25.85667, -80.12169","Florida",2,25.85667,-80.12169
"25.85793, -81.38443","Florida",3,25.85793,-81.38443
"25.8582, -80.19351","Florida",3,25.8582,-80.19351
"25.85875, -80.12372","Florida",3,25.85875,-80.12372
"25.85876, -80.12248","Florida",3,25.85876,-80.12248
"25.85913, -80.12185","Florida",3,25.85913,-80.12185
"25.86016004, -80.12011528","Florida",2,25.86016004,-80.12011528
"25.86027, -80.119749","Florida",2,25.86027,-80.119749
"25.8605, -80.12182","Florida",2,25.8605,-80.12182
"25.86053, -80.12019","Florida",3,25.86053,-80.12019
"25.860918, -80.122375","Florida",3,25.860918,-80.122375
"25.860929, -80.121239","Florida",3,25.860929,-80.121239
"25.8615, -80.12239","Florida",4,25.8615,-80.12239
"25.86152, -81.38303","Florida",2,25.86152,-81.38303
"25.86211, -80.12206","Florida",2,25.86211,-80.12206
"25.862435, -80.122362","Florida",3,25.862435,-80.122362
"25.86592, -80.1225","Florida",3,25.86592,-80.1225
"25.86628, -81.38379","Florida",2,25.86628,-81.38379
"25.866367, -80.122284","Florida",4,25.866367,-80.122284
"25.866502, -80.321707","Florida",3,25.866502,-80.321707
"25.867042, -80.324125","Florida",3,25.867042,-80.324125
"25.868927, -80.38247","Florida",3,25.868927,-80.38247
"25.869526, -80.38421","Florida",3,25.869526,-80.38421
"25.8697, -80.12259","Florida",2,25.8697,-80.12259
"25.871245, -80.122251","Florida",2,25.871245,-80.122251
"25.87204361, -80.121414185","Florida",3,25.87204361,-80.121414185
"25.873341, -80.121295","Florida",3,25.873341,-80.121295
"25.874052, -80.119171","Florida",3,25.874052,-80.119171
"25.875737, -80.126045","Florida",4,25.875737,-80.126045
"25.87667, -80.16465","Florida",3,25.87667,-80.16465
"25.876987, -80.121876","Florida",3,25.876987,-80.121876
"25.87758, -80.12126","Florida",5,25.87758,-80.12126
"25.8776, -80.16509","Florida",3,25.8776,-80.16509
